Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2010-04-15T00:00:00Z,0,2552650,0,0,0,6.55266990291e-4,0,1,0,8.00771886996e-5,7.81979699335,0,0,22.4821959561,0,277,287,52055,287,287,114696.12,45814,0
2010-04-16T00:00:00Z,0,2562750,0,0,0,3.19237623762e-4,0,1,0,7.85222918317e-5,7.81979699335,0,0,131.317373288,0,231,234,52289,234,234,27931.63,7691,0
2010-04-17T00:00:00Z,0,2573250,0,0,0,2.9749047619e-4,0,1,0,8.16320855676e-5,7.81979699335,0,0,133.655123956,0,236,242,52531,242,242,18391.58,7856,0
2010-04-18T00:00:00Z,0,2586500,0,0,0,0.00130918490566,0,1,0,1.03011917502e-4,7.81979699335,0,0,150.057474844,0,1346,1337,53868,1337,308,25304.6,8830,0
2010-04-19T00:00:00Z,0,2597350,0,0,0,0.00281600460829,0,1,0,8.43531550865e-5,7.81979699335,0,0,119.343030367,0,2286,2296,56164,2296,265,43832.61,9091,0
2010-04-20T00:00:00Z,0,2607600,0,0,0,4.61834146341e-4,0,1,0,7.96884644827e-5,7.81979699335,0,0,32.1056950805,0,234,242,56406,242,242,42263.8,31926,0
2010-04-21T00:00:00Z,0,2618650,0,0,0,2.66701357466e-4,0,1,0,8.59080519545e-5,7.81979699335,0,0,280.099974145,0,241,251,56657,251,251,15308.81,3945,0
2010-04-22T00:00:00Z,0,2627500,0,0,0,3.1788700565e-4,0,1,0,1.00871278677e-4,11.4643158055,0,0,40.0050085367,0,207,210,56867,210,210,31902.85,22122,0
2010-04-23T00:00:00Z,0,2635e3,0,0,0,3.01906666667e-4,0,1,0,8.54841344717e-5,11.4643158055,0,0,163.462795868,0,192,198,57065,198,198,13790.99,4588,0
2010-04-24T00:00:00Z,0,2642350,0,0,0,3.93163265306e-4,0,1,0,8.37744517823e-5,11.4643158055,0,0,261.003888425,0,184,191,57256,191,191,19781.1,2816,0
2010-04-25T00:00:00Z,0,2650800,0,0,0,3.15059171598e-4,0,1,0,9.63121248381e-5,11.4643158055,0,0,110.445966435,0,196,210,57466,210,210,21180.8,7651,0
2010-04-26T00:00:00Z,0,2659300,0,0,0,3.56264705882e-4,0,1,0,9.68820190679e-5,11.4643158055,0,0,99.5345296993,0,211,220,57686,220,220,17815.5,8540,0
2010-04-27T00:00:00Z,0,2667800,0,0,0,3.07541176471e-4,0,1,0,9.68820190679e-5,11.4643158055,0,0,63.4246947407,0,216,225,57911,225,225,22343.93,13402,0
2010-04-28T00:00:00Z,0,2676550,0,0,0,3.26982857143e-4,0,1,0,9.9731490217e-5,11.4643158055,0,0,129.257177466,0,212,219,58130,219,219,16271.87,6769,0
2010-04-29T00:00:00Z,0,2684500,0,0,0,2.92377358491e-4,0,1,0,9.061318254e-5,11.4643158055,0,0,146.467102936,0,188,197,58327,197,197,13386.03,5428,0
2010-04-30T00:00:00Z,0,2692150,0,0,0,2.72954248366e-4,0,1,0,8.7193817161099993e-05,11.4643158055,0,0,23.006031189,0,179,181,58508,181,181,40960.32,33252,0
2010-05-01T00:00:00Z,0,2700300,0,0,0,2.68153374233e-4,0,1,0,9.28927594592e-5,11.4643158055,0,0,106.133611147,0,181,187,58695,187,187,41344.6,7679,0
2010-05-02T00:00:00Z,0,2708800,0,0,0,2.57170588235e-4,0,1,0,9.68820190679e-5,11.4643158055,0,0,381.336922387,0,190,197,58892,197,197,12403,2229,0
2010-05-03T00:00:00Z,0,2716800,0,0,0,3.0974375e-4,0,1,0,9.11830767698e-5,11.4643158055,0,0,104.534169607,0,178,186,59078,186,186,15751,7653,0
2010-05-04T00:00:00Z,0,2723300,0,0,0,3.23738461538e-4,0,1,0,8.30357266438e-5,12.8491831478,0,0,109.060036711,0,148,151,59229,151,151,12603.99,5960,0
2010-05-05T00:00:00Z,0,2730600,0,0,0,4.71746575342e-4,0,1,0,9.32555083846e-5,12.8491831478,0,0,28.1009277541,0,171,191,59420,191,191,36805.82,25978,0
2010-05-06T00:00:00Z,0,2738150,0,0,0,3.40443708609e-4,0,1,0,9.64491901786e-5,12.8491831478,0,0,79.4736005541,0,166,173,59593,173,173,17099.97,9500,0
2010-05-07T00:00:00Z,0,2744700,0,0,0,4.58847328244e-4,0,1,0,8.36744630026e-5,12.8491831478,0,0,17.2950901483,0,153,166,59759,166,166,49545.01,37872,0
2010-05-08T00:00:00Z,0,2752100,0,0,0,2.66182432432e-4,0,1,0,9.45329811022e-5,12.8491831478,0,0,230.457801308,0,163,170,59929,170,170,10660,3211,0
2010-05-09T00:00:00Z,0,2759200,0,0,0,5.40161971831e-4,0,1,0,9.07005629494e-5,12.8491831478,0,0,30.899793276,0,186,193,60122,193,193,31698.66,22978,0
2010-05-10T00:00:00Z,0,2766050,0,0,0,3.12313868613e-4,0,1,0,8.75068811554e-5,12.8491831478,0,0,115.105931064,0,154,161,60283,161,161,12842.67,5951,0
2010-05-11T00:00:00Z,0,2771800,0,0,0,3.25852173913e-4,0,1,0,7.34546812619e-5,12.8491831478,0,0,118.555234368,0,134,138,60421,138,138,10621.26,4850,0
2010-05-12T00:00:00Z,0,2777850,0,0,0,2.95099173554e-4,0,1,0,7.72870994147e-5,12.8491831478,0,0,64.0211640212,0,133,147,60568,147,147,15700,9450,0
2010-05-13T00:00:00Z,0,2784350,0,0,0,3.74138461538e-4,0,1,0,8.30357266438e-5,12.8491831478,0,0,32.2933227345,0,152,164,60732,164,164,26670.11,20128,0
2010-05-14T00:00:00Z,0,2790350,0,0,0,3.48691666667e-4,0,1,0,7.66483630559e-5,12.8491831478,0,0,49.862462707,0,146,148,60880,148,148,23275.33,12033,0
2010-05-15T00:00:00Z,0,2795650,0,0,0,0.00337532075472,0,1,0,6.77060540327e-5,12.8491831478,0,9.35,141.268945845,0,131,138,61018,138,138,9270.03,3758,0
2010-05-16T00:00:00Z,0,2800450,0,0,0,2.910625e-4,0,1,0,6.13186904447e-5,12.8491831478,0,0,178.528921685,0,110,118,61136,118,118,7488.64,2689,0
2010-05-17T00:00:00Z,0,2807650,0,0,0,3.24597222222e-4,0,1,0,9.1978035667e-5,12.8491831478,0,0,74.8372290269,0,158,173,61309,173,173,16847.48,9621,0
2010-05-18T00:00:00Z,0,2816050,0,0,0,3.20791666667e-4,0,1,0,1.07307708278e-4,12.8491831478,0,0,105.316079885,0,204,217,61526,217,217,16526,7976,0
2010-05-19T00:00:00Z,0,2824150,0,0,0,3.73018518519e-4,0,1,0,1.03475290125e-4,12.8491831478,0,0,58.845281226,0,208,212,61738,212,212,25418.51,13765,0
2010-05-20T00:00:00Z,0,2833300,0,0,0,2.86890710383e-4,0,1,0,1.07764892761e-4,11.8462281497,0,0,235.335874446,0,213,221,61959,221,221,13394.97,3888,0
2010-05-21T00:00:00Z,0,2842550,0,0,0,3.14686486486e-4,0,1,0,1.08942651152e-4,11.8462281497,0,0,150.0405515,0,217,230,62189,230,230,15512.96,6165,0
2010-05-22T00:00:00Z,0,2852150,0,0,0,3.08697916667e-4,0,1,0,1.1306480552e-4,11.8462281497,0,0,20.7660958874,0,217,227,62416,227,227,56336.75,46229,0
2010-05-23T00:00:00Z,0,2862900,0,0,0,4.8776744186e-4,0,1,0,1.26609027014e-4,11.8462281497,0,0.99,30.1580337074,0,299,300,62716,300,300,61392.14,35646,0
2010-05-24T00:00:00Z,0,2872400,0,0,0,3.32426315789e-4,0,1,0,1.11887047129e-4,11.8462281497,0,0,121.467842987,0,250,262,62978,262,262,17456,7821,0
2010-05-25T00:00:00Z,0,2883150,0,0,0,3.05553488372e-4,0,1,0,1.26609027014e-4,11.8462281497,0,0,131.097560976,0,258,267,63245,267,267,19050,8200,0
2010-05-26T00:00:00Z,0,2893750,0,0,0,3.16462264151e-4,0,1,0,1.24842389428e-4,11.8462281497,0,0,80.58691603,0,255,259,63504,259,259,24062,13154,0
2010-05-27T00:00:00Z,0,2903500,0,0,0,3.77820512821e-4,0,1,0,1.14831443106e-4,11.8462281497,0,0,86.7664673856,0,253,278,63782,278,278,21040.48,11237,0
2010-05-28T00:00:00Z,0,2914450,0,0,0,2.80803652968e-4,0,1,0,1.28964543796e-4,11.8462281497,0,0,83.6297926745,0,258,265,64047,265,265,42555.58,13093,0
2010-05-29T00:00:00Z,0,2924300,0,0,0,3.3876142132e-4,0,1,0,1.62749360493e-4,16.6190787519,0,0,66.2100748207,0,258,262,64309,262,262,40875.12,14877,0
2010-05-30T00:00:00Z,0,2931850,0,0,0,3.43125827815e-4,0,1,0,1.24746971748e-4,16.6190787519,0,0,59.9563232083,0,197,200,64509,200,200,30539.71,12593,0
2010-05-31T00:00:00Z,0,2939450,0,0,0,2.87460526316e-4,0,1,0,1.25573110634e-4,16.6190787519,0,0,225.075148446,0,205,207,64716,207,207,12111,3377,0
2010-06-01T00:00:00Z,0,2946100,0,0,0,3.62263157895e-4,0,1,0,1.09876471805e-4,16.6190787519,0,0,88.7612269605,0,165,178,64894,178,178,14142.01,7492,0
2010-06-02T00:00:00Z,0,2952750,0,0,0,3.22353383459e-4,0,1,0,1.09876471805e-4,16.6190787519,0,0,69.9606011352,0,178,182,65076,182,182,16201.97,9505,0
2010-06-03T00:00:00Z,0,2960600,0,0,0,3.93375796178e-4,0,1,0,1.29703805063e-4,16.6190787519,0,0,95.140905499,0,218,219,65295,219,219,16514.24,8251,0
2010-06-04T00:00:00Z,0,2967250,0,0,0,3.52917293233e-4,0,1,0,1.09876471805e-4,16.6190787519,0,0,29.8739454273,0,190,200,65495,200,200,39744.49,22260,0
2010-06-05T00:00:00Z,0,2974200,0,0,0,3.04489208633e-4,0,1,0,1.14833305119e-4,16.6190787519,0,0,156.179775281,0,177,188,65683,188,188,11400,4450,0
2010-06-06T00:00:00Z,0,2981750,0,0,0,3.30430463576e-4,0,1,0,1.24746971748e-4,16.6190787519,0,0,132.456140351,0,192,201,65884,201,201,14650,5700,0
2010-06-07T00:00:00Z,0,2989550,0,0,0,4.71544871795e-4,0,1,0,1.28877666177e-4,16.6190787519,0,0,37.857994662,0,201,211,66095,211,211,28453.31,20603,0
2010-06-08T00:00:00Z,0,2997450,0,0,0,3.65335443038e-4,0,1,0,1.30529943949e-4,16.6190787519,0,0,39.5954249742,0,219,222,66317,222,222,27900.8,19952,0
2010-06-09T00:00:00Z,0,3005550,0,0,0,2.98320987654e-4,0,1,0,1.33834499492e-4,16.6190787519,0,0,46.9382362349,0,205,199,66516,199,199,54760.96,17257,0
2010-06-10T00:00:00Z,0,3013900,0,0,0,3.42736526946e-4,0,1,0,1.3796519392e-4,16.6190787519,0,0,26.769512891,0,218,224,66740,224,224,53895.02,31192,0
2010-06-11T00:00:00Z,0,3022300,0,0,0,3.55458333333e-4,0,1,0,1.38791332806e-4,16.6190787519,0,0,112.177389846,0,252,248,66988,248,248,28105,7488,0
2010-06-12T00:00:00Z,0,3029150,0,0,0,4.16627737226e-4,0,1,0,1.18373269418e-4,17.3814881581,0,0,87.8428113803,0,218,226,67214,226,226,21898.01,7798,0
2010-06-13T00:00:00Z,0,3037200,0,0,0,3.26639751553e-4,0,1,0,1.39110192528e-4,17.3814881581,0,0,124.964489904,0,216,221,67435,221,221,15143.46,6442,0
2010-06-14T00:00:00Z,0,3044800,0,0,0,4.63611842105e-4,0,1,0,1.31333846362e-4,17.3814881581,0,0,55.2484581318,0,244,246,67681,246,246,49237.65,13756,0
2010-06-15T00:00:00Z,0,3054600,0,0,0,3.83658163265e-4,0,1,0,1.69351538729e-4,17.3814881581,0,0,52.4260698797,0,298,288,67969,288,288,55578,18693,0
2010-06-16T00:00:00Z,0,3061950,0,0,0,3.32795918367e-4,0,1,0,1.27013654047e-4,17.3814881581,0,0,135.214936559,0,196,196,68165,196,196,17190.08,5436,0
2010-06-17T00:00:00Z,0,3069100,0,0,0,3.98741258741e-4,0,1,0,1.23557500195e-4,17.3814881581,0,0,26.2745161447,0,210,208,68373,208,208,43867.51,27213,0
2010-06-18T00:00:00Z,0,3076500,0,0,0,2.87412162162e-4,0,1,0,1.2787769251e-4,17.3814881581,0,0,281.724458251,0,187,184,68557,184,184,14211.62,2627,0
2010-06-19T00:00:00Z,0,3084400,0,0,0,4.68702531646e-4,0,1,0,1.36518077139e-4,17.3814881581,0,0,17.2230436476,0,214,218,68775,218,218,63472.79,45869,0
2010-06-20T00:00:00Z,0,3093050,0,0,0,3.20213872832e-4,0,1,0,1.49478654083e-4,17.3814881581,0,0,65.5649729933,0,219,216,68991,216,216,33103.01,13193,0
2010-06-21T00:00:00Z,0,3101150,0,0,0,3.72203703704e-4,0,1,0,1.39974230991e-4,17.3814881581,0,0,134.261561412,0,254,242,69233,242,242,45623.09,6033,0
2010-06-22T00:00:00Z,0,3109050,0,0,0,3.88993670886e-4,0,1,0,1.36518077139e-4,17.3814881581,0,0,99.0671386777,0,250,235,69468,235,235,39649.42,7974,0
2010-06-23T00:00:00Z,0,3117600,0,0,0,3.57485380117e-4,0,1,0,1.47750577157e-4,17.3814881581,0,0,115.96019107,0,256,242,69710,242,242,43859.22,7373,0
2010-06-24T00:00:00Z,0,3126700,0,0,0,3.55912087912e-4,0,1,0,1.75560413682e-4,19.4047963284,0,0,37.1802346604,0,251,247,69957,247,247,45664.37,24475,0
2010-06-25T00:00:00Z,0,3134300,0,0,0,3.47513157895e-4,0,1,0,1.46621883954e-4,19.4047963284,0,0,88.2899628253,0,227,227,70184,227,227,40130,8608,0
2010-06-26T00:00:00Z,0,3142450,0,0,0,2.82509202454e-4,0,1,0,1.57232678187e-4,19.4047963284,0,0,34.9620350907,0,198,205,70389,205,205,52315,23311,0
2010-06-27T00:00:00Z,0,3150400,0,0,0,3.25729559748e-4,0,1,0,1.53374207557e-4,19.4047963284,0,0,67.9444206093,0,197,215,70604,215,215,33347.74,11701,0
2010-06-28T00:00:00Z,0,3158550,0,0,0,3.29337423313e-4,0,1,0,1.57232678187e-4,19.4047963284,0,0,41.9973204164,0,217,236,70840,236,236,43325.05,19406,0
2010-06-29T00:00:00Z,0,3166600,0,0,0,4.46801242236e-4,0,1,0,1.55303442872e-4,19.4047963284,0,0,27.1079093471,0,235,253,71093,253,253,59574.05,29696,0
2010-06-30T00:00:00Z,0,3175800,0,0,0,6.4835326087e-4,0,1,0,1.77489648997e-4,19.4047963284,0,0,32.9500620321,0,274,283,71376,283,283,42443.12,27921,0
2010-07-01T00:00:00Z,0,3186200,0,0,0,8.30182692308e-4,0,1,0,2.00640472779e-4,19.4047963284,0,1.37,31.5703877594,0,257,273,71649,273,273,47384.78,32945,0
2010-07-02T00:00:00Z,0,3194950,0,0,0,3.44245714286e-4,0,1,0,1.68808090079e-4,19.4047963284,0,0,43.5926523214,0,223,239,71888,239,239,39069.81,20072,0
2010-07-03T00:00:00Z,0,3204950,0,0,0,6.21565e-4,0,1,0,1.92923531518e-4,19.4047963284,0,0,10.1464086178,0,256,283,72171,283,283,129295.4,98557,0
2010-07-04T00:00:00Z,0,3214250,0,0,0,3.41537634409e-4,0,1,0,1.79418884312e-4,19.4047963284,0,0,76.442544797,0,223,245,72416,245,245,21766.5,12166,0
2010-07-05T00:00:00Z,0,3223050,0,0,0,4.6575e-4,0,1,0,1.69772707736e-4,19.4047963284,0,0,17.3412682773,0,215,243,72659,243,243,59620,50746,0
2010-07-06T00:00:00Z,0,3231450,0,0,0,3.3469047619e-4,0,1,0,1.96266643975e-4,23.5012572229,0,0,29.3505560533,0,209,224,72883,224,224,37157.51,28620,0
2010-07-07T00:00:00Z,0,3239150,0,0,0,4.3324025974e-4,0,3,0,1.79911090311e-4,23.5012572229,0,0,18.2898687666,0,215,209,73092,209,209,61310.31,42100,0
2010-07-08T00:00:00Z,0,3247050,0,0,0,3.41012658228e-4,0,2,0,1.84584105643e-4,23.5012572229,0,0,178.048230787,0,236,240,73332,240,240,21542.94,4437,0
2010-07-09T00:00:00Z,0,3256500,0,0,0,3.18920634921e-4,0,9,0,2.20799974472e-4,23.5012572229,0,0,153.384190878,0,262,258,73590,258,258,25316,6161,0
2010-07-10T00:00:00Z,0,3266250,0,0,0,3.50866666667e-4,0,2,0,2.27809497471e-4,23.5012572229,0,0,68.3245831149,0,237,238,73828,238,238,30853.74,14270,0
2010-07-11T00:00:00Z,0,3275100,0,0,0,3.47338983051e-4,0,2,0,2.06780928474e-4,23.5012572229,0,0,45.6581663371,0,240,242,74070,242,242,33656.99,19383,0
2010-07-12T00:00:00Z,0,3300750,0,0,0,9.00081871345e-4,0,2,0,5.99314216424e-4,23.5012572229,0,0,34.6558117188,0,2822,1830,75900,1830,648,2490710.99,74014,0
2010-07-13T00:00:00Z,0,3337950,0,0,0,6.05849462366e-4,0,2,0,0.00167856925066,45.385822341,0,0,88.632331645,0,2122,1739,77639,1739,1142,375367.98,41971,0
2010-07-14T00:00:00Z,0,3366650,0,0,1,0.00265340766551,0,2,0,0.00129502520145,45.385822341,0,0.01,67.5582154085,0,6109,5659,83298,5659,951,457056.19,42482,0
2010-07-15T00:00:00Z,0,3397850,0,0,1,0.00101535576923,0,3,0,0.00140783227474,45.385822341,0,0.61,56.3591959421,0,2015,1793,85091,1793,1057,108133.06,55359,0
2010-07-16T00:00:00Z,0,3427750,0,0,1,6.37025083612e-4,0,2,0,0.00539669038651,181.543289364,0,0.23,74.0982135887,0,1683,1393,86484,1393,1185,99601.75,40352,0
2010-07-17T00:00:00Z,0,3436900,0,1,1,7.88092896175e-4,0,2,0,0.00165149555306,181.543289364,0,0.09,31.2434696027,0,548,462,86946,462,462,44761.64,29286,0
2010-07-18T00:00:00Z,0,3445850,0,5.2507,1,7.13720670391e-4,0,2,0,0.00161539728961,181.543289364,0,0.66,36.2287601304,0,549,427,87373,427,427,42807.91,24704,0
2010-07-19T00:00:00Z,0,3454050,0,51.66,1,9.59512195122e-4,0,2,0,0.00148002880165,181.543289364,0,0.31,23.8889246575,0,606,487,87860,487,487,56879.76,34326,0
2010-07-20T00:00:00Z,0,3462950,0,20.96,1,0.00111605617978,0,10,0,0.00160637272375,181.543289364,0,0,64.070814808,0,757,627,88487,627,436,38158.85,13891,0
2010-07-21T00:00:00Z,0,3473050,0,40.25,1,6.61321782178e-4,0,1,0,0.00182296230447,181.543289364,0,0,53.7135186822,0,536,465,88952,465,465,36352.93,18803,0
2010-07-22T00:00:00Z,0,3482400,0,129.6,1,5.77754010695e-4,0,2,0,0.00168759381652,181.543289364,0,0,39.8586743559,0,498,428,89380,428,428,43947.49,23458,0
2010-07-23T00:00:00Z,0,3492100,0,144.15,1,5.11175257732e-4,0,2,0,0.00175076577756,181.543289364,0,0.01,61.9579873746,0,464,392,89772,392,392,40387.12,15656,0
2010-07-24T00:00:00Z,0,3501350,0,24.816,1,5.59156756757e-4,0,19,0,0.00166954468479,181.543289364,0,0,32.3441388399,0,450,374,90146,374,374,41380.86,28599,0
2010-07-25T00:00:00Z,0,3512050,0,77.574,1,0.00426296728972,0,1,0,0.00193125709484,181.543289364,0,2.87,53.2884532556,0,2173,2337,92483,2337,377,61276.82,20083,0
2010-07-26T00:00:00Z,0,3525050,0,43.85,1,5.35184615385e-4,0,1,0,0.00234638712457,181.543289364,0,0.24,47.8702348403,0,522,468,92951,468,468,54379.25,27157,0
2010-07-27T00:00:00Z,0,3533800,0,202.4214,1,0.00136654285714,0,1,0,0.00212448340423,244.213223092,0,1.9,13.7818533104,0,551,445,93396,445,445,83431.72,63497,0
2010-07-28T00:00:00Z,0,3541900,0,263.4174,1,9.23722222222e-4,0,1,0,0.00196666463706,244.213223092,0,0.17,33.6277351596,0,413,342,93738,342,342,34422.77,24087,0
2010-07-29T00:00:00Z,0,3550650,0,564.0943,1,0.00470955428571,0,2,0,0.00212448340423,244.213223092,0,0.95,15.4596698733,0,393,3455,97193,3455,328,67470.65,56599,0
2010-07-30T00:00:00Z,0,3559750,0,211.4595,1,7.36846153846e-4,0,1,0,0.0022094627404,244.213223092,0,1.04,38.2181065051,0,420,362,97555,362,362,38727.83,23813,0
2010-07-31T00:00:00Z,0,3569200,0,241.335,1,5.27296296296e-4,0,2,0,0.00229444207657,244.213223092,0,0.41,62.6694395959,0,348,295,97850,295,295,26849.89,15079,0
2010-08-01T00:00:00Z,0,3580250,0,156.06,1,4.03316742081e-4,0,2,0,0.00268291904192,244.213223092,0,0.19,98.8592271445,0,373,324,98174,324,324,275826.17,11178,0
2010-08-02T00:00:00Z,0,3592950,0,215.94,1,4.31838582677e-4,0,2,0,0.00308353591243,244.213223092,0,0.36,90.5859771481,0,456,413,98587,413,413,80756.88,14020,0
2010-08-03T00:00:00Z,0,3604350,0,589.2876,1,7.36513157895e-4,0,1,0,0.00276789837809,244.213223092,0,0,68.8943306009,0,668,623,99210,623,395,35410.38,16547,0
2010-08-04T00:00:00Z,0,3615750,0,209.64,1,5.24587719298e-4,0,2,0,0.00276789837809,244.213223092,0,0,41.4406063415,0,421,375,99585,375,375,43476.55,27509,0
2010-08-05T00:00:00Z,0,3627950,0,302.0442,1,8.86631147541e-4,0,1,0,0.00296213686076,244.213223092,0,0,66.2982945035,0,787,604,100189,604,460,63196.35,18402,0
2010-08-06T00:00:00Z,0,3636e3,0,83.7,1,7.3198136646e-4,0,1,0,0.00281847061359,352.161209068,0,0,49.1312916281,0,418,368,100557,368,368,27828.86,16385,0
2010-08-07T00:00:00Z,0,3643100,0,157.14,1,7.03964788732e-4,0,1,0,0.00248585606913,352.161209068,0,2.31,47.1699100076,0,334,287,100844,287,287,34545.32,15056,0
2010-08-08T00:00:00Z,0,3652700,0,132.06,1,4.86911458333e-4,0,2,0,0.00336115750193,352.161209068,0,0,85.1266835797,0,365,323,101167,323,323,24398.03,11277,0
2010-08-09T00:00:00Z,0,3662150,0,954.1763,1,6.1219047619e-4,0,1,0,0.00330863941596,352.161209068,0,0,37.6284893456,0,461,423,101590,423,423,42164.61,25114,0
2010-08-10T00:00:00Z,0,3672500,0,91.7273,1,0.0013738115942,0,1,0,0.00362374793176,352.161209068,0,4.32,18.9394493694,0,467,402,101992,402,402,79568.17,54669,0
2010-08-11T00:00:00Z,0,3683350,0,984.2826,1,5.35078341014e-4,0,2,0,0.00379880821832,352.161209068,0,0,25.0121948858,0,425,384,102376,384,384,64335.31,43379,0
2010-08-12T00:00:00Z,0,3694250,0,144.3617,1,4.59041284404e-4,0,2,0,0.00381631424698,352.161209068,0,0,48.0452206907,0,462,407,102783,407,407,37502.57,22687,0
2010-08-13T00:00:00Z,0,3705100,0,251.4239,1,7.94525345622e-4,0,2,0,0.00379880821832,352.161209068,0,0,49.4472165774,0,600,508,103291,508,317,45207.98,21943,0
2010-08-14T00:00:00Z,0,3718150,0,308.294,1,4.3622605364e-4,0,2,0,0.00456907347918,352.161209068,0,0,112.630496023,0,450,424,103715,424,424,32041.73,11587,0
2010-08-15T00:00:00Z,0,3731900,0,312.4009,1,5.12396363636e-4,0,2,0,0.00699611010373,511.773534257,0,0,102.848799549,0,402,423,104138,423,423,32624.12,13369,0
2010-08-16T00:00:00Z,0,3737700,0,643.8882,1,7.54655172414e-4,0,1,0,0.00295108644376,511.773534257,0,0,31.6323664555,0,387,318,104456,318,318,41918.88,18336,0
2010-08-17T00:00:00Z,0.0769,3744250,287932.825,923.0018,1,9.58648854962e-4,0,1,0,0.00333269244941,511.773534257,503.695,0.67,13.5678886397,1.43095170455,393,352,104808,352,352,72855.15,48276,3712
2010-08-18T00:00:00Z,0.074,3750900,277566.6,206.7786,1,0.00197306015038,0,1,0,0.00338357325017,511.773534257,492.174,1.56,18.5830812654,1.30550132626,449,377,105185,377,377,52829.65,35791,2649
2010-08-19T00:00:00Z,0.0688,3757900,258543.52,51.8784,1,7.14942857143e-4,0,1,0,0.00356165605281,511.773534257,481.6,0,50.8862198663,1.30869565217,395,368,105553,368,368,32027.42,13756,946
2010-08-20T00:00:00Z,0.0667,3766250,251208.875,293.9825,1,6.48694610778e-4,0,1,0,0.00424854686299,511.773534257,556.945,0,39.4933686614,1.39935929648,433,398,105951,398,398,36647.52,21143,1410
2010-08-21T00:00:00Z,0.066899,3775450,252573.82955,731.0702,1,5.28054347826e-4,0,1,0,0.00468103366941,511.773534257,615.4708,0,52.7050282889,1.76859425287,396,348,106299,348,348,33790.41,17456,1168
2010-08-22T00:00:00Z,0.0664,3785400,251350.56,1118.9382,1,4.90673366834e-4,0,1,0,0.00506263967506,511.773534257,660.68,0,33.1982824977,1.88765714286,358,350,106649,350,350,45810.46,29971,1990
2010-08-23T00:00:00Z,0.066,3796250,250552.5,300.8243,1,4.94843317972e-4,0,1,0,0.00552056688185,511.773534257,716.1,0,95.8021019952,1.84087403599,431,389,107038,389,389,29274.46,11325,747
2010-08-24T00:00:00Z,0.066889,3806500,254612.9785,469.8232,1,4.34224390244e-4,0,1,0,0.00521528207733,511.773534257,685.61225,0,88.0646231092,2.03445771513,393,337,107375,337,337,28624.03,11639,779
2010-08-25T00:00:00Z,0.0665,3817850,253887.025,296.0216,1,7.72365638767e-4,0,1,0,0.00577497088563,511.773534257,754.775,0.8,143.179364006,1.90599747475,414,396,107771,396,396,24234.76,7927,527
2010-08-26T00:00:00Z,0.066499,3828250,254574.79675,270.9007,1,4.99177884615e-4,0,2,0,0.00529160327846,511.773534257,691.5896,0,56.5023011105,1.84917005348,391,374,108145,374,374,30534.45,18406,1224
2010-08-27T00:00:00Z,0.065,3837150,249414.75,540.5982,1,5.49179775281e-4,0,2,0,0.00551599462684,623.386959869,578.5,0,90.2038607252,1.98797250859,316,291,108436,291,291,21534.39,9867,641
2010-08-28T00:00:00Z,0.065,3846100,249996.5,370.4406,1,5.45592178771e-4,0,2,0,0.0055469833607,623.386959869,581.75,5e-7,36.8358688347,1.6716954023,393,348,108784,348,348,39471.259999,24297,1579
2010-08-29T00:00:00Z,0.0648,3854e3,249739.2,190.404,1,4.94443037975e-4,0,1,0,0.00489621994967,623.386959869,511.92,0.1400006,77.583252247,1.91014925373,300,268,109052,268,268,18946.7799925,10183,660
2010-08-30T00:00:00Z,0.069,3861450,266440.05,2051.5884,1,6.00879194631e-4,0,1,0,0.00461732134494,623.386959869,514.05,0.4,60.8552241944,1.78489583333,335,288,109340,288,288,20544.6000008,12242,845
2010-08-31T00:00:00Z,0.06497,3870200,251446.894,893.2146,1,0.00106710285714,0,1,0,0.00542302842527,623.386959869,568.4875,0.2000003,24.2057672799,1.22255376344,462,465,109805,465,465,50604.2499966,36148,2349
2010-09-01T00:00:00Z,0.0649,3879e3,251747.1,429.8832,1,8.32289772727e-4,0,1,0,0.00545401715913,623.386959869,571.12,0.1300001,82.9590747793,1.39980392157,459,408,110213,408,408,25273.8899989,10608,688
2010-09-02T00:00:00Z,0.0629,3886550,244463.995,489.0438,1,5.72331125828e-4,0,1,0,0.00467929881266,623.386959869,474.895,1e-7,42.13773962,1.54186688312,340,308,110521,308,308,37692.3699985,17917,1127
2010-09-03T00:00:00Z,0.0634,3894550,246914.47,53.52,1,5.302625e-4,0,1,0,0.00495819741739,623.386959869,507.2,0,28.9617397317,1.6152866242,363,314,110835,314,314,45194.3100001,27623,1751
2010-09-04T00:00:00Z,0.0613,3903500,239284.55,198.06,1,4.43659217877e-4,0,2,0,0.0055469833607,623.386959869,548.635,0,28.7894379112,1.9183041958,313,286,111121,286,286,45032.56,31088,1906
